sel;sta;tip;ip;iq;np;name;r;x;b;g;ktr;kti;n_anc;bd;pl_ip;ql_ip;i_max 
0;0;Выкл;2525;2522;0;ПС 500 кВ Хабаровская УШР-220 - ПС 500 кВ Хабаровская 2СШ 220 кВ;;;;;;;0;0;;47;115 
0;1;Выкл;3552;3553;0;Бурейская ГЭС 2C-220 - Бурейская ГЭС 1C-220;;;;;;;0;0;;; 
0;1;Выкл;2574;2572;0;ПС 500 кВ Хехцир 2 с.т. УШР - ПС 500 кВ Хехцир 2 2С 220 кВ;;;;;;;0;0;;; 
0;0;Выкл;2574;2571;0;ПС 500 кВ Хехцир 2 с.т. УШР - ПС 500 кВ Хехцир 2 1С 220 кВ;;;;;;;0;0;;75;183 
0;0;Выкл;2573;2572;0;ПС 500 кВ Хехцир 2 с.т.АТ  - ПС 500 кВ Хехцир 2 2С 220 кВ;;;;;;;0;0;34;10;85 
0;0;Выкл;2573;2571;0;ПС 500 кВ Хехцир 2 с.т.АТ  - ПС 500 кВ Хехцир 2 1С 220 кВ;;;;;;;0;0;-40;-27;118 
0;0;Выкл;3481;3482;0;ПС 220 кВ Завитая 1СШ-220 - ПС 220 кВ Завитая 2СШ-220;;;;;;;0;0;3;-15;37 
0;0;ЛЭП;6234;6320;0;ПС 220 кВ Районная 2СШ-220 кВ - Светлинская ГЭС 1C 220;4.96;28.4;-182.6;;;;0;0;67;-10;169 
0;1;Выкл;3521;3522;0;Зейская ГЭС 1C-220 - Зейская ГЭС 2C-220;;;;;;;0;0;;; 
0;0;Выкл;3551;3553;0;Бурейская ГЭС Ш-АТ-220 - Бурейская ГЭС 1C-220;;;;;;;0;0;85;41;230 
0;0;Выкл;3551;3552;0;Бурейская ГЭС Ш-АТ-220 - Бурейская ГЭС 2C-220;;;;;;;0;0;-146;31;364 
0;0;Выкл;3510;3522;0;Зейская ГЭС Ш-АТ-220 - Зейская ГЭС 2C-220;;;;;;;0;0;-46;22;121 
0;0;Выкл;3510;3521;0;Зейская ГЭС Ш-АТ-220 - Зейская ГЭС 1C-220;;;;;;;0;0;-100;2;235 
0;0;Выкл;1511;1512;0;Приморская ГРЭС IСШ 220 кВ - Приморская ГРЭС IIСШ 220 кВ;;;;;;;0;0;34;-5;81 
1;1;ЛЭП;6245;6224;0;ПС 220 кВ КС-1 1С 220 кВ - ПС 220 кВ НПС-13 2СШ-220 кВ;8.42;47.28;-304;;;;0;0;;; 
0;1;Выкл;6220;6227;0;ПС 220 кВ Городская 2СШ-220 кВ - ПС 220 кВ Городская ШР-3;;;;;;;0;0;;; 
0;1;Выкл;6219;6227;0;ПС 220 кВ Городская 1СШ-220 кВ - ПС 220 кВ Городская ШР-3;;;;;;;0;0;;; 
0;0;Тр-р;4502;4504;0;ПС 220 кВ Эльгауголь ср.т. АТ-2 - ПС 220 кВ Эльгауголь ОРУ 35 кВ ;2.66;129.63;;;0.167;;0;0;-6;-4;19 
0;0;Тр-р;4502;4503;0;ПС 220 кВ Эльгауголь ср.т. АТ-2 - ПС 220 кВ Эльгауголь 110;0.44;-5.21;;;0.526;;0;0;;-16;40 
0;0;Тр-р;4501;4502;0;ПС 220 кВ Эльгауголь - ПС 220 кВ Эльгауголь ср.т. АТ-2;0.5;49.64;0.9;0.8;1;;0;0;-6;-20;54 
0;0;Выкл;4503;4512;0;ПС 220 кВ Эльгауголь 110 - ПС 220 кВ Эльгауголь 110 УШР2;;;;;;;0;0;;-16;76 
0;1;Выкл;4503;4511;0;ПС 220 кВ Эльгауголь 110 - ПС 220 кВ Эльгауголь 110 УШР1;;;;;;;0;0;;; 
0;1;Выкл;6134;6135;0;ПС 220 кВ Районная 2СШ-110 - ПС 220 кВ Районная 1СШ-110;;;;;;;0;0;;; 
0;0;Выкл;6139;6151;0;ПС 110 кВ Нюрба - ПС 110 кВ Нюрба 2С-110;;;;;;;0;0;-25;15;167 
0;1;Выкл;60405055;60405054;0;ПС 220 кВ Сухой Лог 2 СШ 220 - ПС 220 кВ Сухой Лог 1 СШ 220;;;;;;;0;0;;; 
0;0;ЛЭП;6226;60405055;0;ПС 220 кВ Пеледуй 2СШ-220 кВ - ПС 220 кВ Сухой Лог 2 СШ 220;32;111.9;-696.5;;;;0;0;-39;25;111 
0;0;ЛЭП;6225;60405054;0;ПС 220 кВ Пеледуй 1СШ-220 кВ - ПС 220 кВ Сухой Лог 1 СШ 220;25.66;110.59;-702.9;;;;0;0;-39;26;111 
0;0;ЛЭП;7340;7191;0;ПС 220 кВ Майя 1СШ-110 - ПС 110 кВ Борогонцы;33.85;52.86;-322.8;;;;0;0;-11;;59 
0;0;ЛЭП;7341;7192;0;ПС 220 кВ Майя 2СШ-110 - ПС 110 кВ Чурапча;15;51.49;-357;;;;0;0;-53;3;264 
0;0;ЛЭП;7157;7340;0;ПС 110 кВ Табага 1СШ-110  - ПС 220 кВ Майя 1СШ-110;4.96;17.55;-122.9;;;;0;0;-72;;349 
0;0;ЛЭП;7156;7341;0;ПС 110 кВ Табага 2СШ-110  - ПС 220 кВ Майя 2СШ-110;4.96;17.55;-122.9;;;;0;0;-72;;349 
0;0;Тр-р;6151;6172;0;ПС 110 кВ Нюрба 2С-110 - ПС 110 кВ Нюрба 1с 110 кВ;1.94;61.18;2.3;1.7;1.037;;12;70647;-6;9;61 
0;0;Тр-р;6139;6173;0;ПС 110 кВ Нюрба - ПС 110 кВ Нюрба 2с 110 кВ;1.94;61.18;2.3;1.7;1.098;;15;70647;-17;-7;108 
0;0;ЛЭП;7322;7206;0;Якутская ГРЭС 2СШ 2с  - отп. Л-106 на ПС 110 кВ Намыв;0.68;2.07;-14.1;;;;0;0;-52;-4;249 
0;0;ЛЭП;7321;7207;0;Якутская ГРЭС 1СШ  - отп.Л-105 на ПС 110 кВ Намыв;0.68;2.07;-14.1;;;;0;0;-55;-5;262 
0;0;ЛЭП;7206;7208;0;отп. Л-106 на ПС 110 кВ Намыв - ПС 110 кВ Намыв 1СШ;0.01;0.04;-0.3;;;;0;0;;; 
0;0;ЛЭП;7207;7209;0;отп.Л-105 на ПС 110 кВ Намыв - ПС 110 кВ Намыв 2СШ;0.01;0.04;-0.3;;;;0;0;-2;;10 
0;0;ЛЭП;60402937;60402940;0;ПС 220 кВ НПС-9 2СШ - отпайка НПС-8 1;11.14;39.6;-254.6;5.3;;;0;0;49;8;117 
0;1;Выкл;60402936;60402937;0;ПС 220 кВ НПС-9 1 CШ - ПС 220 кВ НПС-9 2СШ;;;;;;;0;0;;; 
0;0;ЛЭП;6226;60402937;0;ПС 220 кВ Пеледуй 2СШ-220 кВ - ПС 220 кВ НПС-9 2СШ;28.93;102.56;-631.1;;;;0;0;44;14;115 
0;1;Тр-р;6542;6552;0;ПС 110 кВ Вилюйск с.т. 2Т - ПС 110 кВ Вилюйск 2Т 6 кВ;6.83;120.91;;;0.318;;5;70650;;; 
0;1;Тр-р;6541;6551;0;ПС 110 кВ Вилюйск с.т. 1Т - ПС 110 кВ Вилюйск 1Т 6 кВ;3.96;93.96;;;0.318;;5;70650;;; 
0;0;Тр-р;6542;6538;0;ПС 110 кВ Вилюйск с.т. 2Т - ПС 110 кВ Вилюйск 2СШ-35 кВ;6.66;17.63;;;0.352;;1;70650;-5;-1;81 
0;0;Тр-р;6541;6539;0;ПС 110 кВ Вилюйск с.т. 1Т - ПС 110 кВ Вилюйск 1СШ-35 БСК;4.08;-7.87;;;0.352;;1;70650;-4;7;128 
0;1;Выкл;6214;6215;0;ПС 220 кВ НПС-14 1Т - ПС 220 кВ НПС-14 2Т;;;;;;;0;0;;; 
0;0;ЛЭП;60402936;60402941;0;ПС 220 кВ НПС-9 1 CШ - отпайка НПС-8 2;11.14;39.58;-254.4;5.3;;;0;0;38;12;94 
0;0;ЛЭП;6225;60402936;0;ПС 220 кВ Пеледуй 1СШ-220 кВ - ПС 220 кВ НПС-9 1 CШ;28.93;102.53;-631.4;;;;0;0;33;19;93 
0;0;ЛЭП;6549;6201;0;ВЛ 220 КВГЭС - Айхал (Л-203) - ПС 220 кВ Айхал 1СШ-220 кВ;16.17;55.49;-384.7;;;;0;0;-83;-2;207 
0;0;ЛЭП;6314;6549;0;Каскад Вилюйских ГЭС 1, 2 4СШ-220 кВ - ВЛ 220 КВГЭС - Айхал (Л-203);15.91;91.56;-588.8;;;;0;0;-85;20;210 
0;0;ЛЭП;6548;6210;0;ВЛ 220 КВГЭС - Айхал (Л-204) - ПС 220 кВ Айхал 2СШ-220 кВ;16.17;55.49;-384.7;;;;0;0;-83;-2;207 
0;0;ЛЭП;6313;6548;0;Каскад Вилюйских ГЭС 1, 2 3СШ-220 кВ - ВЛ 220 КВГЭС - Айхал (Л-204);15.91;91.56;-588.8;;;;0;0;-85;20;210 
0;0;Выкл;6225;6226;0;ПС 220 кВ Пеледуй 1СШ-220 кВ - ПС 220 кВ Пеледуй 2СШ-220 кВ;;;;;;;0;0;5;10;27 
0;1;Выкл;6125;6126;0;ПС 220 кВ Пеледуй 1СШ-110 кВ - ПС 220 кВ Пеледуй 2СШ-110 кВ;;;;;;;0;0;;; 
0;1;Выкл;6119;6120;0;ПС 220 кВ Городская 1СШ-110 кВ - ПС 220 кВ Городская 2СШ-110 кВ;;;;;;;0;0;;; 
0;0;Тр-р;6220;6120;0;ПС 220 кВ Городская 2СШ-220 кВ - ПС 220 кВ Городская 2СШ-110 кВ;2.65;90.68;0.6;0.4;0.479;;17;70641;-25;-7;130 
0;0;Тр-р;6219;6119;0;ПС 220 кВ Городская 1СШ-220 кВ - ПС 220 кВ Городская 1СШ-110 кВ;2.66;92.36;0.6;0.4;0.479;;17;70641;-17;-5;88 
0;1;Тр-р;6226;6126;0;ПС 220 кВ Пеледуй 2СШ-220 кВ - ПС 220 кВ Пеледуй 2СШ-110 кВ;2.72;101.6;0.6;0.4;0.487;;16;70641;;; 
0;1;Тр-р;6225;6125;0;ПС 220 кВ Пеледуй 1СШ-220 кВ - ПС 220 кВ Пеледуй 1СШ-110 кВ;2.59;101.6;0.6;0.4;0.487;;16;70641;;; 
0;0;ЛЭП;6221;6547;0;отп. Л-233 на ПС 220 кВ НПС-11 - ПС 220 кВ НПС-11 2СШ-220 кВ;0.13;0.77;-5;;;;0;0;-14;-4;34 
0;0;ЛЭП;6222;6211;0;отп. Л-234 на ПС 220 кВ НПС-11 - ПС 220 кВ НПС-11 1СШ-220 кВ;0.14;0.78;-5;;;;0;0;-8;-2;20 
0;1;ЛЭП;6221;6226;0;отп. Л-233 на ПС 220 кВ НПС-11 - ПС 220 кВ Пеледуй 2СШ-220 кВ;6.2;34.21;-226.6;;;;0;0;;; 
0;1;ЛЭП;6222;6225;0;отп. Л-234 на ПС 220 кВ НПС-11 - ПС 220 кВ Пеледуй 1СШ-220 кВ;6.19;34.15;-226.3;;;;0;0;;; 
0;0;ЛЭП;6219;6221;0;ПС 220 кВ Городская 1СШ-220 кВ - отп. Л-233 на ПС 220 кВ НПС-11;10.05;57.81;-371.8;;;;0;0;-14;17;53 
0;0;Выкл;6219;6220;0;ПС 220 кВ Городская 1СШ-220 кВ - ПС 220 кВ Городская 2СШ-220 кВ;;;;;;;0;0;-1;18;43 
0;0;ЛЭП;6220;6222;0;ПС 220 кВ Городская 2СШ-220 кВ - отп. Л-234 на ПС 220 кВ НПС-11;10.05;57.84;-372;;;;0;0;-8;19;51 
0;0;ЛЭП;6231;6232;0;ПС 220 кВ Олёкминск 2СШ-220 кВ - отп. Л-244 на ПС 220 кВ НПС-14;5.14;19.21;-116.5;;;;0;0;44;-15;124 
0;0;ЛЭП;6230;6233;0;ПС 220 кВ Олёкминск 1СШ-220 кВ - отп. Л-243 на ПС 220 кВ НПС-14;3.08;18.42;-123.6;;;;0;0;40;-15;116 
0;0;Тр-р;6228;6118;0;ПС 220 кВ Сунтар с.т. 2АТ - ПС 220 кВ Сунтар 2СШ-110 кВ;2.29;-13.02;;;0.566;;4;70641;-69;-6;321 
0;0;Тр-р;6228;6508;0;ПС 220 кВ Сунтар с.т. 2АТ - ПС 220 кВ Сунтар Р-2;9;204.46;;;0.169;;0;0;;; 
0;0;Тр-р;6218;6229;0;ПС 220 кВ Сунтар ОРУ-220 кВ - ПС 220 кВ Сунтар с.т. 1АТ;1.12;104.54;4.8;1.2;1;;0;0;-41;-15;110 
0;0;Тр-р;6229;6117;0;ПС 220 кВ Сунтар с.т. 1АТ - ПС 220 кВ Сунтар 1СШ-110 кВ;2.29;-13.02;;;0.542;;7;70641;-41;-11;203 
0;0;Тр-р;6229;6509;0;ПС 220 кВ Сунтар с.т. 1АТ - ПС 220 кВ Сунтар Р-1;9;204.46;;;0.167;;0;0;;; 
0;0;Тр-р;6250;6228;0;ПС 220 кВ Сунтар ОРУ-220 кВ - ПС 220 кВ Сунтар с.т. 2АТ;1.12;104.54;4.8;1.2;1;;0;0;-69;-17;182 
0;0;ЛЭП;6223;6224;0;ПС 220 кВ НПС-12 2СШ-220 кВ - ПС 220 кВ НПС-13 2СШ-220 кВ;12.37;71.18;-457.8;;;;0;0;3;-5;74 
0;0;ЛЭП;6219;6212;0;ПС 220 кВ Городская 1СШ-220 кВ - ПС 220 кВ НПС-12 1СШ-220 кВ;2.07;11.93;-76.7;;;;0;0;-13;-2;35 
0;0;ЛЭП;6220;6223;0;ПС 220 кВ Городская 2СШ-220 кВ - ПС 220 кВ НПС-12 2СШ-220 кВ;2.07;11.93;-76.7;;;;0;0;-13;-2;35 
0;0;ЛЭП;6235;6220;0;ПС 220 кВ Районная 1СШ-220 кВ - ПС 220 кВ Городская 2СШ-220 кВ;17.38;100.01;-643.2;;;;0;0;-45;23;121 
0;0;ЛЭП;6234;6219;0;ПС 220 кВ Районная 2СШ-220 кВ - ПС 220 кВ Городская 1СШ-220 кВ;17.38;100;-643.1;;;;0;0;-45;23;121 
0;0;ЛЭП;6250;6231;0;ПС 220 кВ Сунтар ОРУ-220 кВ - ПС 220 кВ Олёкминск 2СШ-220 кВ;32.28;119.09;-713.1;;;;0;0;34;8;110 
0;0;ЛЭП;6234;6218;0;ПС 220 кВ Районная 2СШ-220 кВ - ПС 220 кВ Сунтар ОРУ-220 кВ;24.41;89.99;-538.7;;;;0;0;-79;-5;202 
0;1;Выкл;6508;6509;0;ПС 220 кВ Сунтар Р-2 - ПС 220 кВ Сунтар Р-1;;;;;;;0;0;;; 
0;0;Тр-р;6146;6546;0;ПС 220 кВ Фабрика № 3 2СШ-110 кВ - ПС 220 кВ Фабрика № 3 РУ-6 кВ;1.08;89.27;5.5;6.5;0.056;;9;70649;-16;-6;82 
0;0;Тр-р;6202;6502;0;ПС 220 кВ Айхал с.т. 2АТ - ПС 220 кВ Айхал 3СШ-10 кВ, 4СШ-10 кВ;4.54;172.2;;;0.046;;0;0;-1;10;24 
0;0;ЛЭП;6201;6204;2;ПС 220 кВ Айхал 1СШ-220 кВ - ПС 220 кВ ГПП-6 ОРУ-220 кВ;7.32;32.69;-201.6;;;;0;0;-61;-18;168 
0;0;ЛЭП;6201;6204;1;ПС 220 кВ Айхал 1СШ-220 кВ - ПС 220 кВ ГПП-6 ОРУ-220 кВ;7.32;32.69;-201.6;;;;0;0;-61;-18;168 
0;0;ЛЭП;6210;6204;0;ПС 220 кВ Айхал 2СШ-220 кВ - ПС 220 кВ ГПП-6 ОРУ-220 кВ;7.33;32.78;-202.1;;;;0;0;-61;-18;168 
0;0;ЛЭП;6213;6230;0;ПС 220 кВ НПС-13 1СШ-220 кВ - ПС 220 кВ Олёкминск 1СШ-220 кВ;10.9;62.71;-403.3;;;;0;0;27;-21;125 
0;0;Тр-р;6237;6135;0;ПС 220 кВ Районная с.т. 1АТ - ПС 220 кВ Районная 1СШ-110;1.21;-10.16;;;0.502;;14;70641;-3;-1;14 
0;0;Тр-р;6237;6537;0;ПС 220 кВ Районная с.т. 1АТ - ПС 220 кВ Районная 1СШ-10 кВ;6.34;190.27;;;0.048;;0;0;;;1 
0;0;Тр-р;6235;6237;0;ПС 220 кВ Районная 1СШ-220 кВ - ПС 220 кВ Районная с.т. 1АТ;1.24;102.02;2;0.6;1;;0;0;-3;-1;9 
0;0;Тр-р;6210;6202;0;ПС 220 кВ Айхал 2СШ-220 кВ - ПС 220 кВ Айхал с.т. 2АТ;0.84;38.55;9.4;1.2;1;;0;0;-26;-2;66 
0;0;Тр-р;6236;6134;0;ПС 220 кВ Районная с.т. 2АТ - ПС 220 кВ Районная 2СШ-110;1.23;-10.08;;;0.502;;14;70641;-8;-4;43 
0;0;Тр-р;6320;6321;0;Светлинская ГЭС 1C 220 - Светлинская ГЭС Г1;1.42;54.68;3.8;1.5;0.06;;5;70640;35;-12;90 
0;0;Тр-р;6350;6323;0;Светлинская ГЭС 2C 220 - Светлинская ГЭС Г3;1.46;55.28;3.8;1.4;0.06;;5;70640;55;-13;137 
0;0;Тр-р;6236;6536;0;ПС 220 кВ Районная с.т. 2АТ - ПС 220 кВ Районная 2СШ-10 кВ;6.49;190.1;;;0.048;;0;0;;;1 
0;0;Тр-р;6234;6236;0;ПС 220 кВ Районная 2СШ-220 кВ - ПС 220 кВ Районная с.т. 2АТ;1.27;102.19;1.8;0.6;1;;0;0;-8;-4;23 
0;0;Тр-р;6201;6203;0;ПС 220 кВ Айхал 1СШ-220 кВ - ПС 220 кВ Айхал с.т. 1АТ;0.78;36.14;9.4;1.2;1;;0;0;-33;5;83 
0;0;Тр-р;6202;6102;0;ПС 220 кВ Айхал с.т. 2АТ - ПС 220 кВ Айхал 2СШ-110 кВ;0.52;-2.92;;;0.52;;5;70642;-25;-11;131 
0;0;Тр-р;6203;6503;0;ПС 220 кВ Айхал с.т. 1АТ - ПС 220 кВ Айхал 1СШ-10 кВ, 2СШ-10 кВ;4.63;171.65;;;0.046;;0;0;-1;15;38 
0;0;Тр-р;6203;6101;0;ПС 220 кВ Айхал с.т. 1АТ - ПС 220 кВ Айхал 1СШ-110 кВ;0.54;-1.1;;;0.52;;5;70642;-32;-9;158 
0;0;Тр-р;6311;6301;0;Каскад Вилюйских ГЭС 1, 2 1СШ-220 кВ - Каскад Вилюйских ГЭС 1, 2 1Г;1.52;51.54;10.7;2.1;0.058;;4;70640;43;-11;107 
0;0;ЛЭП;6232;6214;0;отп. Л-244 на ПС 220 кВ НПС-14 - ПС 220 кВ НПС-14 1Т;0.02;0.07;-0.4;;;;0;0;-10;-1;26 
0;0;ЛЭП;6233;6215;0;отп. Л-243 на ПС 220 кВ НПС-14 - ПС 220 кВ НПС-14 2Т;0.02;0.07;-0.4;;;;0;0;-17;-3;45 
0;0;ЛЭП;6147;6149;0;отп. Л-131 на ПС 110 кВ Западная - ПС 110 кВ Западная 1СШ-110 кВ, 3СШ-110 кВ;0.49;0.85;-5.3;;;;0;0;-5;-1;27 
0;0;ЛЭП;6147;6325;0;отп. Л-131 на ПС 110 кВ Западная - ПС 110 кВ МГРЭС 1СШ-110 кВ;0.76;1.34;-8.3;;;;0;0;21;7;108 
0;0;ЛЭП;6146;6147;0;ПС 220 кВ Фабрика № 3 2СШ-110 кВ - отп. Л-131 на ПС 110 кВ Западная;0.27;0.92;-6.3;;;;0;0;16;6;82 
0;1;Тр-р;6242;6146;0;ПС 220 кВ Фабрика № 3 с.т. 1АТ - ПС 220 кВ Фабрика № 3 2СШ-110 кВ;2.33;-6.45;;;0.57;;9;70648;;; 
0;2;Тр-р;6242;6546;0;ПС 220 кВ Фабрика № 3 с.т. 1АТ - ПС 220 кВ Фабрика № 3 РУ-6 кВ;9.43;193.6;;;0.03;;0;0;;; 
0;0;Тр-р;6244;6242;0;ПС 220 кВ Фабрика № 3 ОРУ-220 кВ - ПС 220 кВ Фабрика № 3 с.т. 1АТ;1.11;82.28;10.5;1.6;1;;0;0;;-1;1 
0;0;Тр-р;6311;6302;0;Каскад Вилюйских ГЭС 1, 2 1СШ-220 кВ - Каскад Вилюйских ГЭС 1, 2 2Г;1.52;52.01;10.7;2.1;0.058;;4;70640;;-1;2 
0;0;Тр-р;6312;6303;0;Каскад Вилюйских ГЭС 1, 2 2СШ-220 кВ - Каскад Вилюйских ГЭС 1, 2 3Г;1.52;52.94;10.7;2.1;0.058;;4;70640;44;-10;108 
0;0;Тр-р;6313;6305;0;Каскад Вилюйских ГЭС 1, 2 3СШ-220 кВ - Каскад Вилюйских ГЭС 1, 2 5Г;1.52;52.01;10.7;2.1;0.058;;4;70640;64;-12;156 
0;0;Тр-р;6312;6304;0;Каскад Вилюйских ГЭС 1, 2 2СШ-220 кВ - Каскад Вилюйских ГЭС 1, 2 4Г;1.52;52.01;10.7;2.1;0.058;;4;70640;46;-11;114 
0;0;ЛЭП;6326;6148;0;ПС 110 кВ МГРЭС 2СШ-110 кВ - отп. Л-132 на ПС 110 кВ Западная;1.34;2.34;-14.5;;;;0;0;25;7;125 
0;0;Тр-р;6313;6306;0;Каскад Вилюйских ГЭС 1, 2 3СШ-220 кВ - Каскад Вилюйских ГЭС 1, 2 6Г;1.52;51.07;10.7;2.1;0.058;;4;70640;64;-12;156 
0;0;Выкл;6311;6312;0;Каскад Вилюйских ГЭС 1, 2 1СШ-220 кВ - Каскад Вилюйских ГЭС 1, 2 2СШ-220 кВ;;;;;;;0;0;19;-2;45 
0;0;ЛЭП;6314;6311;0;Каскад Вилюйских ГЭС 1, 2 4СШ-220 кВ - Каскад Вилюйских ГЭС 1, 2 1СШ-220 кВ;0.04;0.26;-1.6;;;;0;0;-13;-3;33 
0;0;ЛЭП;6148;6150;0;отп. Л-132 на ПС 110 кВ Западная - ПС 110 кВ Западная 2СШ-110 кВ, 4СШ-110 кВ;0.24;0.81;-5.6;;;;0;0;-3;;16 
0;0;ЛЭП;6313;6312;0;Каскад Вилюйских ГЭС 1, 2 3СШ-220 кВ - Каскад Вилюйских ГЭС 1, 2 2СШ-220 кВ;0.05;0.32;-2;;;;0;0;-11;-2;27 
0;1;Выкл;6144;6145;0;ПС 220 кВ Мирный 2СШ-110 кВ - ПС 220 кВ Мирный 1СШ-110 кВ;;;;;;;0;0;;; 
0;0;Тр-р;6314;6307;0;Каскад Вилюйских ГЭС 1, 2 4СШ-220 кВ - Каскад Вилюйских ГЭС 1, 2 7Г;1.52;52.47;10.7;2.1;0.058;;4;70640;64;-12;157 
0;0;Тр-р;6314;6308;0;Каскад Вилюйских ГЭС 1, 2 4СШ-220 кВ - Каскад Вилюйских ГЭС 1, 2 8Г;1.52;52.47;10.7;2.1;0.058;;4;70640;64;-12;155 
0;0;Тр-р;6320;6322;0;Светлинская ГЭС 1C 220 - Светлинская ГЭС Г2;1.42;54.35;3.8;1.5;0.06;;5;70640;45;-12;112 
0;0;ЛЭП;6241;6238;0;отп. Л-211 на ПС 220 кВ Фабрика № 3 - ПС 220 кВ Мирный ОРУ-220 кВ;0.66;2.43;-14.5;;;;0;0;-35;-4;84 
0;0;ЛЭП;6209;6235;0;отп. Л-201 на ПС 220 кВ Чернышевская - ПС 220 кВ Районная 1СШ-220 кВ;6.52;37.53;-241.4;;;;0;0;-58;14;142 
0;0;Тр-р;6238;6240;0;ПС 220 кВ Мирный ОРУ-220 кВ - ПС 220 кВ Мирный с.т. 2АТ;0.63;55.65;4.7;1.2;1;;0;0;-52;-6;126 
0;0;Тр-р;6240;6544;0;ПС 220 кВ Мирный с.т. 2АТ - ПС 220 кВ Мирный 3СШ-10 кВ, 4СШ-10 кВ;3.36;125.9;;;0.048;;0;0;-12;-4;31 
0;0;Тр-р;6240;6144;0;ПС 220 кВ Мирный с.т. 2АТ - ПС 220 кВ Мирный 2СШ-110 кВ;0.45;-9.1;;;0.505;;11;70643;-40;;190 
0;0;Тр-р;6239;6545;0;ПС 220 кВ Мирный с.т. 1АТ - ПС 220 кВ Мирный 1СШ-10 кВ, 2СШ-10 кВ;3.36;125.9;;;0.048;;0;0;-16;-5;39 
0;0;Выкл;6212;6223;0;ПС 220 кВ НПС-12 1СШ-220 кВ - ПС 220 кВ НПС-12 2СШ-220 кВ;;;;;;;0;0;-3;-4;11 
0;0;Тр-р;6238;6239;0;ПС 220 кВ Мирный ОРУ-220 кВ - ПС 220 кВ Мирный с.т. 1АТ;0.63;55.65;4.7;1.2;1;;0;0;-17;-4;43 
0;0;Тр-р;6239;6145;0;ПС 220 кВ Мирный с.т. 1АТ - ПС 220 кВ Мирный 1СШ-110 кВ;0.45;-9.1;;;0.505;;11;70643;-2;1;8 
0;1;Выкл;6200;6201;0;ПС 220 кВ Айхал МВ-208 - ПС 220 кВ Айхал 1СШ-220 кВ;;;;;;;0;0;;; 
0;0;ЛЭП;6235;6241;0;ПС 220 кВ Районная 1СШ-220 кВ - отп. Л-211 на ПС 220 кВ Фабрика № 3;0.29;1.05;-6.3;;;;0;0;-35;-5;84 
0;0;ЛЭП;6234;6243;0;ПС 220 кВ Районная 2СШ-220 кВ - отп. Л-212 на ПС 220 кВ Фабрика № 3;0.29;1.05;-6.3;;;;0;0;-35;-4;84 
0;0;ЛЭП;6235;6350;0;ПС 220 кВ Районная 1СШ-220 кВ - Светлинская ГЭС 2C 220;4.95;28.36;-182.3;;;;0;0;68;-10;169 
0;0;ЛЭП;6208;6234;0;отп. Л-202 на ПС 220 кВ Чернышевская - ПС 220 кВ Районная 2СШ-220 кВ;6.6;37.99;-244.3;;;;0;0;-58;15;144 
0;0;ЛЭП;6311;6208;0;Каскад Вилюйских ГЭС 1, 2 1СШ-220 кВ - отп. Л-202 на ПС 220 кВ Чернышевская;0.08;0.43;-2.8;;;;0;0;-75;10;182 
0;0;ЛЭП;6314;6209;0;Каскад Вилюйских ГЭС 1, 2 4СШ-220 кВ - отп. Л-201 на ПС 220 кВ Чернышевская;0.24;1.38;-8.9;;;;0;0;-61;13;150 
0;0;Тр-р;6231;6532;0;ПС 220 кВ Олёкминск 2СШ-220 кВ - ПС 220 кВ Олёкминск с.т. 2Т;4.86;169.13;1.3;0.6;1;;0;0;-12;-5;33 
0;0;Тр-р;6230;6534;0;ПС 220 кВ Олёкминск 1СШ-220 кВ - ПС 220 кВ Олёкминск с.т. 1Т;4.87;168.41;1.4;0.6;1;;0;0;-9;-4;26 
0;1;Выкл;6530;6531;0;ПС 220 кВ Олёкминск 2СШ-35 кВ - ПС 220 кВ Олёкминск 1СШ-35 кВ;;;;;;;0;0;;; 
0;0;Тр-р;6204;6205;0;ПС 220 кВ ГПП-6 ОРУ-220 кВ - ПС 220 кВ ГПП-6 с.т. 1АТ;0.58;55.23;9.4;1.2;1;;0;0;-91;-39;253 
0;1;Тр-р;6204;6206;0;ПС 220 кВ ГПП-6 ОРУ-220 кВ - ПС 220 кВ ГПП-6 с.т. 2АТ;0.58;45.49;8;1.7;1;;0;0;;; 
0;1;Тр-р;6206;6103;0;ПС 220 кВ ГПП-6 с.т. 2АТ - ПС 220 кВ ГПП-6 1СШ-110 кВ;0.41;-2.75;;;0.547;;5;70644;;; 
0;0;Тр-р;6205;6103;0;ПС 220 кВ ГПП-6 с.т. 1АТ - ПС 220 кВ ГПП-6 1СШ-110 кВ;0.41;-8.25;;;0.537;;6;70644;-62;-18;320 
0;0;Тр-р;6205;6505;0;ПС 220 кВ ГПП-6 с.т. 1АТ - ПС 220 кВ ГПП-6 1СШ-6 кВ, 3СШ-6 кВ;2.81;124.63;;;0.027;;0;0;-29;-10;81 
0;0;Тр-р;6207;6507;0;ПС 220 кВ ГПП-6 с.т. 3АТ - ПС 220 кВ ГПП-6 2СШ-6 кВ, 4СШ-6 кВ;2.97;85.06;;;0.027;;0;0;-29;-9;81 
0;0;Тр-р;6207;6104;0;ПС 220 кВ ГПП-6 с.т. 3АТ - ПС 220 кВ ГПП-6 2СШ-110 кВ;0.43;-2.96;;;0.537;;10;70651;-61;-20;315 
